"州名","見出し","現行地","統一新羅地名","景徳王以前地名","三国史記編纂時地名","音韻データ","アイヌ語解釈","出典"
"朔州","大楊郡（現／北朝鮮 江原道 回陽郡 長楊里および金剛山 内金剛周辺","","大楊郡","大楊管郡（or馬斤押）／大楊管郡／馬斤押","長楊郡","上古音：「大」tʰ ɑd, dʰ ɑd／d at／dʰ ɑd／d ar／d adh
上古音：「楊」d i̯aŋ／ʎ ǐaŋ／d jaŋ／r iaŋ／r ang
上古音：「管」k wɑn／k uan／k uɑn／k wan／kw anx
上古音：「馬」m ɔ／m ea／m uăɡ／m rwaɣ／m ragx
上古音：「斤」k i̯ən／k iən／k jə̆n／k jən／k jən
上古音：「押」ʔ ap／0 eap／- -／ʔ rap／- -
随唐音：「大」dʰ ɑi, tʰ ɑi／d ɑi／dʰ ɑi／d ɑi／d âi／dʰ ai
随唐音：「楊」0 i̯aŋ／j ǐaŋ／0 jɑŋ／0 iɑŋ／ji ang／0 ǐɑŋ
随唐音：「長」ȡʰ i̯aŋ／ȡ ǐaŋ／ȡʰ jɑŋ／ɖ iɑŋ／ḍ jang／ȡʰ ǐɑŋ
随唐音：「長」ȶ i̯aŋ／ȶ ǐaŋ／ȶ jɑŋ／ʈ iɑŋ／ṭ jang／ȶ ǐɑŋ","アイヌ語：「大楊管（郡）」＝「テュ・アッ・テュ・アゥ・ウン・ク・アゥ・ウン(tu-at-tu-aw-un-ku-aw-un)」＝「峰が・たくさんある・峰の・角、枝分かれ・にある・矢（先のような形の峰）の・角、枝分かれ・にある（ところ）」
アイヌ語：「馬斤押」
＝「ム・アク・キル・エ(mu-ak-kir-e)・エン（(en)・イ）(i)・アプ(ap)」＝「ふさがった・弟の（ように小さい）or矢を射る・山脚が・そこで・突き出ている（・その）・釣り針（の形のようなもの）」
or「ム・アゥ・キル・エ(mu-aw-kir-e)・エン（(en)・イ）(i)・アプ(ap)」＝「ふさがった・角、枝分かれの・山脚が・そこで・突き出ている（・その）・釣り針（の形のようなもの）」
アイヌ語：「大楊（郡）」＝「テュ・アィ・イ・アゥ・ウン(tu-ay-i-aw-un)」＝「峰の・矢、カジキマグロの顎（のような鋭く突き出たもの）・その・角、枝分かれ・にある（ところ）」
アイヌ語：「長楊（郡）」＝「テュ・アゥ・ウン・イ・アゥ・ウン(tu-aw-un-i-aw-un)」＝「峰の・角、枝分かれ・にある（ところ）・その・角、枝分かれ・にある（ところ）」","jomon2_bnum67.html"
"朔州","藪川県","北朝鮮江原道 金剛郡 県理","藪川県","藪狌川県（or藪峇川県）／藪狌川県／藪峇川県","和川県","随唐音：「藪」s ə̯u／s əu／s u／s əu／s ə̆u／s ou
随唐音：「狌」- -／ʃ ɐŋ／ʃ ɐŋ／ʂ aŋ／ṣ ɐng／ʃ aŋ
随唐音：「川」tɕʰ i̯wɛn／tɕʰ ǐwɛn／tɕʰ juæn／tɕʰ iuæn／tśh jwän／tɕʰ ǐuɛn
※「狌」が上古音には存在しないため、すべて隋唐音で解釈。
随唐音：「合」ɣ ɑ̆p／ɣ ɒp／ ɣ Ap／ɣ əp／ɣ ập／ɣ əp
随唐音：「和」ɣ uɑ／ɣ uɑ／ɣ uɑ／ɣ uɑ／ɣ uâ／ɣ u","アイヌ語：「藪狌川（県）」＝「ソー・シル・アゥ・ウン・テュ・エ・エン(so-sir-aw-un-tu-e-en)」＝「表面一帯の・山の・角、枝分かれ・にある・峰が・そこで・突き出ている（ところ）」
アイヌ語：「藪峇川（県）」
＝「ソー・キル・アプ・テュ・エ・エン(so-kir-ap-tu-e-en)」＝「表面一帯の・山脚の・釣り針の（ように曲がった）・峰が・そこで・突き出ている（ところ）」
アイヌ語：「藪川（県）」＝「ソー・テュ・エ・エン(so-tu-e-en)」＝「表面の・峰が・そこで・突き出ている（ところ）」
アイヌ語：「和川（県）」＝「キル・アゥ・テュ・エ・エン(kir-aw-tu-e-en)」＝「山脚の・角、枝分かれの・峰が・そこで・突き出ている（ところ）」","jomon2_bnum67.html"
"朔州","文登県","北朝鮮江原道 金剛郡 文登里","文登県","文峴県","文登県","上古音：「文」m i̯wən／m ǐwən／m juə̆n／m jwən／m jən
上古音：「峴」- -／ɣ ian／- -／- -／- -
随唐音：「文」m i̯uən／m ǐuən／m juən／m iuən／m juən／ɱ ǐuən
随唐音：「登」t əŋ／t əŋ／t əŋ／t əŋ／t əng／t əŋ","アイヌ語：「文峴（県）」
＝「ムィ・エ・エン・キル・アゥ・ウン(muy-e-en-kir-aw-un)」＝「頂が・そこで・突き出ている・山脚の・角、枝分かれ・にある（ところ）」
アイヌ語：「文登（県）」＝「ムィ・エ・エン・テュ・エ・エン(muy-e-en-tu-e-en)」＝「頂が・そこで・突き出ている（ところ）・峰が・そこで・突き出ている（ところ）」","jomon2_bnum67.html"
"朔州","益城郡（現／江原特別自治道 鉄原郡 金化邑","","益城郡","母城郡（or 皆次郡）／母城郡／皆次郡","金城郡","上古音：「母」m əɡ／m ə／m uə̩̂ɡ／m əɣ／m əgx
上古音：「城」ȡ i̯ĕŋ／ʑ ǐeŋ／ʑ jeŋ／d jieŋ／d jing
上古音：「皆」k ær／k ei／k ed／k rer／k rid
上古音：「次」tsʰ i̯ər／tsʰ ǐei／tsʰ jed／tsʰ jier／tsh jidh
随唐音：「益」ʔ i̯ɛk／0 ǐɛk／ʔ jɛk／ʔ iæk／· jäk／ʔ ǐɛk
随唐音：「城」ʑ i̯ɛŋ／ʑ ǐɛŋ／ʑ jɛŋ／dʑ iæŋ／ź jäng／ʑ ǐɛŋ
随唐音：「金」k i̯əm／k ǐěm／k jem／k iem／k jəm／k ǐəm","アイヌ語：「母城（郡）」
＝「ム・アク・チゥ・エ・エン(mu-ak-ciw-e-en)」＝「ふさがって・矢を射る・水流、水脈が・そこで・突き出ている（ところ）」
or「ム・アク・テュ・エ・エン(mu-ak-tu-e-en)」＝「ふさがって・矢を射る・峰が・そこで・突き出ている（ところ）」
アイヌ語：「皆次（郡）」
＝「ク・エ・エン・チゥ・エ・エン(ku-e-en-ciw-e-en)」＝「矢（先のような峰or川）が・そこで・突き出ている（ところ）・水流、水脈が・そこで・突き出ている（ところ）」
or「ク・エ・エン・テュ・エ・エン(ku-e-en-tu-e-en)」＝「矢（先のような峰or川）が・そこで・突き出ている（ところ）・峰が・そこで・突き出ている（ところ）」
アイヌ語：「益城（郡）」
＝「イク・チゥ・エ・エン(ik-ciw-e-en)」＝「関節のように曲がった・水流、水脈が・そこで・突き出ている（ところ）」
or「イク・テュ・エ・エン(ik-tu-e-en)」＝「関節のように曲がった・峰が・そこで・突き出ている（ところ）」
アイヌ語：「金城（郡）」
＝「キル・エ・ム・チゥ・エ・エン(kir-e-mu-ciw-e-en)」＝「山脚が・そこで・ふさがっている・水流、水脈が・そこで・突き出ている（ところ）」
or「キル・エ・ム・テュ・エ・エン(kir-e-mu-tu-e-en)」＝「山脚が・そこで・ふさがっている・峰が・そこで・突き出ている（ところ）」","jomon2_bnum67.html"
"朔州","岐城郡（現／鉄原郡・金化郡の一部および","","岐城郡","冬斯忽郡","岐城郡","上古音：「冬」t -／t uŋ／t ôŋ／t əwŋ／t əngw t
上古音：「斯」s i̯ĕɡ／s ǐe／s jeɡ／s jieɣ／s jig
上古音：「忽」xm wət／h uət／m̥ uə̂t／xm wət／hm ət
随唐音：「岐」ɡʰ jie̯ ／g ǐe／ɡʰ je／ɡ iɪ／g jie／ɡʰ ǐɛ
随唐音：「城」ʑ i̯ɛŋ／ʑ ǐɛŋ／ʑ jɛŋ／dʑ iæŋ／ź jäng／ʑ ǐɛŋ","アイヌ語：「冬斯忽（郡）」＝「テュン・シル・エ・エン・ムィ・アッ(tun-sir-e-en-muy-at)」＝「山間の・山が・そこで・突き出ている・頂が・たくさんある（ところ）」
アイヌ語：「岐城（郡）」＝「キル・エ・テュ・エ・エン(kir-e-tu-e-en)」＝「山脚の・頭・峰の・頭が・突き出ている（ところ）」","jomon2_bnum67.html"
"朔州","通溝県","北朝鮮昌道郡昌道邑北部","通溝県","水入県（or買伊県）／水入県／買伊県","通溝県","上古音：「水」ɕ i̯wər／ɕ ǐwei／ç jued／stʰ jiwer／h rjidx
上古音：「入」ȵ i̯əp／ȵ ǐəp／ȵ jəp／n jiəp／n jəp
上古音：「買」- -／m e／m eɡ／m reɣ／m rigx
上古音：「伊」ʔ i̯ær／0 ǐei／ʔ jed／ʔ jier／· jid
随唐音：「通」tʰ uŋ／tʰ uŋ／tʰ uŋ／tʰ uŋ／th ung／tʰ oŋ
随唐音：「溝」k ə̯u／k əu／k u／k əu／k ə̆u／k ou","アイヌ語：「水入（県）」
＝「スィ・エ・エン・ニ・アプ(suy-e-en-ni-ap)」＝「泉の穴が・そこで・突き出ている・棒の（ように細長く突き出た）・釣り針（のように曲がった峰）」
アイヌ語：「買伊（県）」
＝「メク・イ・エ・エン(mek-i-e-en)」＝「尾根・それが・そこで・突き出ている（ところ）」
アイヌ語：「通溝（県）」＝「テュン・ク・アゥ(tun-ku-aw)」＝「山間の・矢（先のような形の峰）の・角、枝分かれ」","jomon2_bnum67.html"
"朔州","連城郡","北朝鮮北朝鮮江原道淮陽郡","連城郡","各連城郡／客連城郡（or加兮牙）／各連城郡／客連城郡／加兮牙","交州","上古音：「各」kl ɑk／k ak／k ɑk／k ak／kl ak
上古音：「客」kʰl ăk／kʰ eak／kʰ ăk／kʰ rak／kh rak
上古音：「連」l i̯ɛn／l ǐɛn／l jæn／l iæn／l jän／l ǐɛn
上古音：「城」ȡ i̯ĕŋ／ʑ ǐeŋ／ʑ jeŋ／d jieŋ／d jing
上古音：「加」k a／k eai／k a／k ra／k rar
上古音：「兮」- -／ɣ ie／ɣ ieɡ／ɡ eɣ／g ig
上古音：「牙」ŋ ɔ／ŋ ea／ŋ ăɡ／ŋ raɣ／ng rag
随唐音：「連」l i̯ɛn／l ǐɛn／l jæn／l iæn／l jän／l ǐɛn
随唐音：「城」ʑ i̯ɛŋ／ʑ ǐɛŋ／ʑ jɛŋ／dʑ iæŋ／ź jäng／ʑ ǐɛŋ
随唐音：「交」k au／k au／k au／k au／k au／k ɔu","アイヌ語：「各連城／客連城（郡）」＝「ク・アク・リ・エン・テュ・エ・エン(ku-ak-ri-en-tu-e-en)」＝「矢（先のような形）の・弟（のように小さい）or射る・高く・突き出ている（ところ）・峰が・そこで・突き出ている（ところ）」
アイヌ語：「加兮牙」
＝「ク・アゥ・キル・エ・エン・キル・アゥ・ウン(ku-aw-kir-e-en-kir-aw-un)」＝「矢（先のような形）の・角、枝分かれの・山脚が・そこで・突き出ている・山脚の・角、枝分かれ・にある（ところ）」
アイヌ語：「連城（郡）」＝「リ・エン・テュ・エ・エン(ri-en-tu-e-en)」＝「高く・突き出ている・峰が・そこで・突き出ている（ところ）」
アイヌ語：「交（州）」＝「ク・アゥ(ku-aw)」＝「矢（先のような形）の・角、枝分かれ」","jomon2_bnum67.html"
"朔州","丹松県","北朝鮮江原道 淮陽郡 楡谷里から金剛郡 顕里の北側周辺","通溝県／丹松県","赤木鎮（赤木県）（or沙非斤乙）／赤木鎮／沙非斤乙","嵐谷県","上古音：「赤」ȶʰ i̯ăk／ȶʰ iak／cʰ jăk／tʰ jiak／kh rjiak
上古音：「木」m uk／m ɔk／m ûk／m ewk／m uk／m uk
上古音：「沙」s a／ʃ eai／s a／s ra／s rar
上古音：「非」p i̯wər／p ǐwəi／p juə̆d／p jiwər／p jəd
上古音：「斤」k i̯ən／k iən／k jə̆n／k jən／k jən
上古音：「乙」ʔ i̯æt／0 ǐet／ʔ jət／ʔ iət／· jət
随唐音：「丹」t ɑn／t ɑn／t ɑn／t ɑn／t ân／t ɑn
随唐音：「松」z i̯woŋ／z ǐwoŋ／z juoŋ／z iuoŋ／z jwong／z ǐuŋ
随唐音：「嵐」- -／l ɒm／l Am／l em／l ậm／l əm
随唐音：「谷」k uk／k uk／k uk／k uk／k uk／k ok
随唐音：「谷」0 i̯wok／j ǐwok／0 juok／0 iuok／ji wok／0 ǐuk","アイヌ語：「赤木（鎮）」
＝「テュ・アク・ムク(tu-ak-muk)」＝「峰の・弟（のように小さいもの）がor矢を射る・ふさがっている（ところ）」
アイヌ語：「沙非斤乙」
＝「シル・アゥ・ピ・エ・エン・キル・エ・エン・イェ・アッ(sir-aw-pi-e-en-kir-e-en-ye-at)」＝「山の・角、枝分かれの・石が・そこで・突き出ている・山脚が・そこで・突き出ている・岩が・たくさんある（ところ）」
or「シル・アゥ・ピ・ウ・アッ・キル・エ・エン・イェ・アッ(sir-aw-pi-u-at-kir-e-en-ye-at)」＝「山の・角、枝分かれの・石が・互いに・たくさんある（ところ）・山脚が・そこで・突き出ている・岩が・たくさんある（ところ）」
アイヌ語：「丹松（県）」＝「タク・チン・アゥ・ウン(tak-cin-aw-un)」＝「石の・崖の・角、枝分かれ・にある（ところ）」
アイヌ語：「嵐谷（県）」
＝「ル・アム・ク・ク(ru-am-ku-ku)」＝「消えかかった・爪（のように鋭い）・矢（先のような形の峰）・矢」 ※たくさんの矢先の形の峰。","jomon2_bnum67.html"
"朔州","軼雲県","北朝鮮江原道 平康郡の北西部から伊川郡の東部周辺","軼雲県","管述県","未詳","上古音：「管」k wɑn／k uan／k uɑn／k wan／kw anx
上古音：「述」i̯wət／ȡ ǐwət／ȡʰ juət／zd jiwət／d jət
随唐音：「軼」0 i̯ĕt／j ǐět／0 jet／0 iɪt／ji ĕt／0 ǐet
随唐音：「軼」dʰ iet／d iet／dʰ iɛt／d iɛt／d iet／dʰ iet
随唐音：「雲」j i̯uən／ɣ ǐuən／ɣ juən／j iuən／j uən／j ǐuən","アイヌ語：「管述（県）」
＝「ク・アゥ・ウン・チッ(ku-aw-un-cit)」＝「矢（先のような形の峰）の・角、枝分かれ・にある・膣（のような袋状のもの）」
アイヌ語：「軼雲（県）」
＝「チッ・キル・エ・エン(cit-kir-e-en)」＝「膣の（ような袋状の）・山脚が・そこで・突き出ている（ところ）」
or「チッ・イ・エ・エン(cit-i-e-en)」＝「膣の（ような袋状の）・それが・そこで・突き出ている（ところ）」","jomon2_bnum67.html"
"朔州","狶嶺県","北朝鮮江原道金剛郡 金剛邑","狶嶺県","猪守峴県（or烏生波衣／猪守峴県／烏生波衣","未詳","上古音：「猪」t i̯o／- -／- -／- -／- -
上古音：「守」ɕ／ɕ ǐu／ç jŏɡ／stʰ jəw／h rjəgwx
上古音：「峴」- -／ɣ ian／- -／- -／- -
上古音：「烏」ʔ o／0 a／ʔ ɑɡ／ʔ aɣ／· ag
上古音：「生」s ĕŋ／ʃ eŋ／s ĕŋ／s reŋ／s ring
上古音：「波」p wa／p uai／p uɑ／p wa／p ar
上古音：「衣」ʔ i̯ər／0 ǐəi／ʔ jə̆d／ʔ jər／· jəd
随唐音：「豨」x je̯i／h ǐəi／x jəi／x iəi／x jĕi／x ǐəi　※狶の異体字。
随唐音：「嶺」- -／l ǐɛŋ／l jɛŋ／l iæŋ／l jäng／l ǐɛŋ","アイヌ語：「猪守峴（県）」
＝「テュ・オ・シル・アゥ・ウン・キル・アゥ・ウン(tu-o-sir-aw-un-kir-aw-un)」＝「峰が・たくさんある・山の・角、枝分かれ・にある（ところ）・山脚の・角、枝分かれ・にある（ところ）」
or「テュ・オ・シル・アク・キル・アゥ・ウン(tu-o-sir-ak-kir-aw-un)」＝「峰が・たくさんある・山の・弟の（ように小さい）or矢を射る・山脚の・角、枝分かれ・にある（ところ）」
アイヌ語：「烏生波衣（県）」
＝「アゥ・シル・エ・エン・プ・アィ・エ・エン(aw-sir-e-en-pu-ay-e-en)」＝「角、枝分かれの・山が・そこで・突き出ている（ところ）・倉の（屋根のような三角山の）・カジキマグロの顎（のように鋭く尖った峰）が・そこで・突き出ている（ところ）」
or「アゥ・シル・エ・エン・プ・アゥ・エ・エン(aw-sir-e-en-pu-aw-e-en)」＝「角、枝分かれの・山が・そこで・突き出ている（ところ）・倉の（屋根のような三角山の）・角、枝分かれが・そこで・突き出ている（ところ）」
アイヌ語：「狶嶺（県）」＝「ハィ・リ・エン(hay-ri-en)」＝「カジキマグロの顎（のように鋭く突き出た峰）が・高く・突き出ている（ところ）」","jomon2_bnum67.html"
"朔州","朔庭郡（現／","","朔庭郡","比烈忽郡／比列忽郡／比烈州","登州","上古音：「比」bʰ i̯ər／b ǐei／bʰ jed／b jier／b jid
上古音：「比」p i̯ər／p ǐei／p jed／p jier／p jidx
上古音：「烈」l i̯at／l ǐat／- -／l iat／l jat
上古音：「列」l i̯at／l ǐat／l jæt／l iat／l jat
上古音：「忽」xm wət／h uət／m̥ uə̂t／xm wət／hm ət
随唐音：「朔」s ɔk／ʃ ɔk／ʃ ɔk／ʂ ok／ṣ åk／ʃ ɔk
随唐音：「庭」dʰ ieŋ／d ieŋ／dʰ ieŋ／d iɛŋ／d ieng／dʰ ieŋ
随唐音：「登」t əŋ／t əŋ／t əŋ／t əŋ／t əng／t əŋ","アイヌ語：「比烈忽／比列忽（郡）」＝「ピ・エ・エン・リ・アッ・ムィ・アッ(pi-e-en-ri-at-muy-at)」＝「石が・そこで・突き出ている・高い（ところが）・たくさんある（ところ）・頂が・たくさんある（ところ）」
アイヌ語：「朔庭（郡）」＝「シル・アク・テュ・エ・エン(sir-ak-tu-e-en)」＝「山の・弟の（ように小さい）or矢を射る・峰が・そこで・突き出ている（ところ）」
アイヌ語：「登（州）」＝「テュ・エ・エン(tu-e-en)」＝「峰が・そこで・突き出ている（ところ）」","jomon2_bnum67.html"
"朔州","瑞谷県","北朝鮮江原道安辺郡 瑞谷面","瑞谷県","𢈴谷県（or首乙呑）／𢈴谷県／首乙呑","瑞谷県","上古音：「京」kl i̯ăŋ／k iaŋ／k jăŋ／k iaŋ／kl jiang　※𢈴は高句麗で創作された漢字。京に同じ。
上古音：「谷」k uk／k ɔk／k ûk／k ewk／k uk
上古音：「谷」ɡ i̯uk／ʎ ǐwɔk／ɡ juk／ɣr iewk／g rjuk
上古音：「首」ɕ／ɕ ǐu／ç jŏɡ／stʰ jəw／h rjəgwx
上古音：「乙」ʔ i̯æt／0 ǐet／ʔ jət／ʔ iət／· jət
上古音：「呑」tʰ ən／tʰ ən／tʰ ə̂n／tʰ ən／th ən
随唐音：「瑞」ʑ wie̯ ／ʑ ǐwe／ʑ jue／dʑ iu／ź jwĕ／ʑ ǐuɛ
随唐音：「谷」k uk／k uk／k uk／k uk／k uk／k ok
随唐音：「谷」0 i̯wok／j ǐwok／0 juok／0 iuok／ji wok／0 ǐuk","アイヌ語：「𢈴谷（県）」
＝「キル・アゥ・ウン・ク・ク(kir-aw-un-ku-ku)」＝「山脚の・角、枝分かれ・にある・矢（先のような形の峰）・矢」 ※たくさんの矢先の形の峰。
アイヌ語：「首乙呑」
＝「シル・アク・イ・エ・アッ・テュ・エ・エン(sir-ak-i-e-at-tu-e-en)」＝「山の・弟（のように小さいもの）or矢を射る（ところ）・それが・たくさんある・峰が・突き出ている（ところ）」
アイヌ語：「瑞谷（県）」
＝「テュ・エ・ク・ク(tu-e-ku-ku)」＝「峰の・頭の・矢（先のような形）・矢」 ※たくさんの矢先の形の峰。","jomon2_bnum67.html"
